ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Yupua-289_fineheadfeathersgalajewelerylingoayamahapoageralkangataramahapoalimacawfeathers-1,,Yupua,289_fineheadfeathersgalajewelerylingoayamahapoageralkangataramahapoalimacawfeathers,yamáhapoa,yamáhapoa,,,KochGrünberg2014[818],,,,
Yahuna-289_fineheadfeathersgalajewelerylingoayamahapoageralkangataramahapoalimacawfeathers-1,,Yahuna,289_fineheadfeathersgalajewelerylingoayamahapoageralkangataramahapoalimacawfeathers,ui(i)báy(e),uibáy,,,KochGrünberg2014[818],,,,
Koretu-289_fineheadfeathersgalajewelerylingoayamahapoageralkangataramahapoalimacawfeathers-1,,Koretu,289_fineheadfeathersgalajewelerylingoayamahapoageralkangataramahapoalimacawfeathers,mā́hoi̯re̥,mā́hoi̯re̥,,,KochGrünberg2014[818],,,,
Desano-290_headdressmadeoftoucanfeathersinstraw-1,,Desano,290_headdressmadeoftoucanfeathersinstraw,n(d)axsiṅgurútsuame̠,naxsiṅgurútsuame̠,,,KochGrünberg2014[819],,,,
Desano-291_strawfrostonthisjewelry-1,,Desano,291_strawfrostonthisjewelry,pḗ̠yalĩ(g)e,pḗ̠yalĩe,,,KochGrünberg2014[819],,,,
Yahuna-292_dancedevicethatrepresentsafishtrapandiswornonthebraid-1,,Yahuna,292_dancedevicethatrepresentsafishtrapandiswornonthebraid,nikópika,nikópika,,,KochGrünberg2014[819],,,,
Yahuna-293_macawtailfeatherthatiswornonthisdancedevice-1,,Yahuna,293_macawtailfeatherthatiswornonthisdancedevice,haúlapikoa,haúlapikoa,,,KochGrünberg2014[819],,,,
Yahuna-294_longnosepiercingmadeofsmoothedpalmwood-1,,Yahuna,294_longnosepiercingmadeofsmoothedpalmwood,ōme̠té̠ni(e),ōme̠té̠ni,,,KochGrünberg2014[819],,,,
Yahuna-295_carvedtucumafruitpeelbracelet-1,,Yahuna,295_carvedtucumafruitpeelbracelet,pī́re̠a,pī́re̠a,,,KochGrünberg2014[819],,,,
Desano-296_kneebandwovenfromcurauafibers-1,,Desano,296_kneebandwovenfromcurauafibers,yuláseri,yuláseri,,,KochGrünberg2014[819],,,,
Desano-297_quartzcylindermensbreastjewelry-1,,Desano,297_quartzcylindermensbreastjewelry,e̥xtā́puru,e̥xtā́puru,,,KochGrünberg2014[819],,,,
Desano-297_quartzcylindermensbreastjewelry-2,,Desano,297_quartzcylindermensbreastjewelry,e̥xtā́pulu,e̥xtā́pulu,,,KochGrünberg2014[819],,,,
Desano-298_blackseedsthatarealwaysassociatedwiththisquartzjewelry-1,,Desano,298_blackseedsthatarealwaysassociatedwiththisquartzjewelry,bī́ka,bī́ka,,,KochGrünberg2014[819],,,,
Yahuna-298_blackseedsthatarealwaysassociatedwiththisquartzjewelry-1,,Yahuna,298_blackseedsthatarealwaysassociatedwiththisquartzjewelry,kanyíríka,kanyíríka,,,KochGrünberg2014[819],,,,
Yahuna-299_necklacemadefromblackcocoons-1,,Yahuna,299_necklacemadefromblackcocoons,tupúlakoa,tupúlakoa,,,KochGrünberg2014[819],,,,
Yahuna-300_necklacemadefromgraygrassseedsstamariacapim-1,,Yahuna,300_necklacemadefromgraygrassseedsstamariacapim,óaka,óaka,,,KochGrünberg2014[819],,,,
Yupua-301_cerimonialmask-1,,Yupua,301_cerimonialmask,uá(x)so,uáso,,,KochGrünberg2014[819],,,,
Yahuna-301_cerimonialmask-1,,Yahuna,301_cerimonialmask,ōpire̠kóa,ōpire̠kóa,,,KochGrünberg2014[819],,,,
Yupua-301_cerimonialmask-2,,Yupua,301_cerimonialmask,uá(x)(t)sagát(š)i,uásagáti,,,KochGrünberg2014[819],,,,
Yupua-302_raffiajacketofthemasksuit-1,,Yupua,302_raffiajacketofthemasksuit,uax(t)sagá(t)(š)i ,uaxsagái,,,KochGrünberg2014[819],,,,
Yahuna-302_raffiajacketofthemasksuit-1,,Yahuna,302_raffiajacketofthemasksuit,uaḥolítamaka,uaḥolítamaka,,,KochGrünberg2014[819],,,,
Yupua-303_raffiahangingofthemasksuit-1,,Yupua,303_raffiahangingofthemasksuit,yágaha,yágaha,,,KochGrünberg2014[819],,,,
Yahuna-303_raffiahangingofthemasksuit-1,,Yahuna,303_raffiahangingofthemasksuit,(n)yapúa,yapúa,,,KochGrünberg2014[819],,,,
Yahuna-304_facecovermadeofraffia-1,,Yahuna,304_facecovermadeofraffia,uaḥóa,uaḥóa,,,KochGrünberg2014[819],,,,
Yahuna-305_woodenheadpieceofthemasksuit-1,,Yahuna,305_woodenheadpieceofthemasksuit,salupukóa,salupukóa,,,KochGrünberg2014[819],,,,
Yahuna-305_woodenheadpieceofthemasksuit-2,,Yahuna,305_woodenheadpieceofthemasksuit,sadupukóa,sadupukóa,,,KochGrünberg2014[819],,,,
Yahuna-305_woodenheadpieceofthemasksuit-3,,Yahuna,305_woodenheadpieceofthemasksuit,uā́kilupukoa,uā́kilupukoa,,,KochGrünberg2014[819],,,,
Yahuna-305_woodenheadpieceofthemasksuit-4,,Yahuna,305_woodenheadpieceofthemasksuit,uā́kidupukoa,uā́kidupukoa,,,KochGrünberg2014[819],,,,
Yahuna-306_earsonthisheadpiece-1,,Yahuna,306_earsonthisheadpiece,a(a)múa,amúa,,,KochGrünberg2014[819],,,,
Yahuna-307_whitedownfeathersonthoseears-1,,Yahuna,307_whitedownfeathersonthoseears,amuuítoa,amuuítoa,,,KochGrünberg2014[819],,,,
Yahuna-308_edgepaintingoftheheadpiece-1,,Yahuna,308_edgepaintingoftheheadpiece,mé̠ne̠pikai,mé̠ne̠pikai,,,KochGrünberg2014[819],,,,
Yahuna-308_edgepaintingoftheheadpiece-2,,Yahuna,308_edgepaintingoftheheadpiece,só(o)lika,sólika,,,KochGrünberg2014[819],,,,
Yahuna-308_edgepaintingoftheheadpiece-3,,Yahuna,308_edgepaintingoftheheadpiece,uá(a)lē̠ka,uálē̠ka,,,KochGrünberg2014[819],,,,
Yahuna-309_braidofthemasksuit-1,,Yahuna,309_braidofthemasksuit,lupué̠me̥oka,lupué̠me̥oka,,,KochGrünberg2014[819],,,,
Yahuna-309_braidofthemasksuit-2,,Yahuna,309_braidofthemasksuit,dupué̠me̥oka,dupué̠me̥oka,,,KochGrünberg2014[819],,,,
Desano-310_dancerattlepumpkinrattle-1,,Desano,310_dancerattlepumpkinrattle,yaxsá,yaxsá,,,KochGrünberg2014[819],,,,
Yupua-310_dancerattlepumpkinrattle-1,,Yupua,310_dancerattlepumpkinrattle,(t)saxtsée̥le̥,saxtsée̥le̥,,,KochGrünberg2014[819],,,,
Yahuna-310_dancerattlepumpkinrattle-1,,Yahuna,310_dancerattlepumpkinrattle,yapube̠hó,yapube̠hó,,,KochGrünberg2014[819],,,,
Koretu-310_dancerattlepumpkinrattle-1,,Koretu,310_dancerattlepumpkinrattle,kṓ(o)kiare̥,kṓkiare̥,,,KochGrünberg2014[819],,,,
Yupua-310_dancerattlepumpkinrattle-2,,Yupua,310_dancerattlepumpkinrattle,sasá,sasá,,,KochGrünberg2014[819],,,,
Desano-311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle-1,,Desano,311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle,oḗ̠du,oḗ̠du,,,KochGrünberg2014[819],,,,
Yupua-311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle-1,,Yupua,311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle,tsē̠oá,tsē̠oá,,,KochGrünberg2014[819],,,,
Yahuna-311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle-1,,Yahuna,311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle,uā(d)yá,uāyá,,,KochGrünberg2014[819],,,,
Koretu-311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle-1,,Koretu,311_theclatterofdancefromhalvedfruitpodswhicharewornaroundtheankle,kúikoīre̥,kúikoīre̥,,,KochGrünberg2014[819],,,,
Desano-312_dancepolemadeofhollowedambauvawood-1,,Desano,312_dancepolemadeofhollowedambauvawood,ṓyuxku,ṓyuxku,,,KochGrünberg2014[819],,,,
Yahuna-312_dancepolemadeofhollowedambauvawood-1,,Yahuna,312_dancepolemadeofhollowedambauvawood,uālá,uālá,,,KochGrünberg2014[819],,,,
Yahuna-313_handleofthedancerattle-1,,Yahuna,313_handleofthedancerattle,hahaniká,hahaniká,,,KochGrünberg2014[819],,,,
Yahuna-314_slotofthedancerattle-1,,Yahuna,314_slotofthedancerattle,tsamaapiáe̠ka,tsamaapiáe̠ka,,,KochGrünberg2014[819],,,,
Yahuna-315_incisedpatternonthedancerattle-1,,Yahuna,315_incisedpatternonthedancerattle,oóe̠ka,oóe̠ka,,,KochGrünberg2014[819],,,,
Yahuna-315_incisedpatternonthedancerattle-2,,Yahuna,315_incisedpatternonthedancerattle,tsabe̠óe̠ka,tsabe̠óe̠ka,,,KochGrünberg2014[819],,,,
Yahuna-315_incisedpatternonthedancerattle-3,,Yahuna,315_incisedpatternonthedancerattle,mé̠ne̠pikahe̠a,mé̠ne̠pikahe̠a,,,KochGrünberg2014[819],,,,
Desano-316_ordinaryflutepipemadeofpipe-1,,Desano,316_ordinaryflutepipemadeofpipe,tā́lusulu,tā́lusulu,,,KochGrünberg2014[819],,,,
Yupua-316_ordinaryflutepipemadeofpipe-1,,Yupua,316_ordinaryflutepipemadeofpipe,tx̯ḗ̠bola,tx̯ḗ̠bola,,,KochGrünberg2014[819],,,,
Yahuna-316_ordinaryflutepipemadeofpipe-1,,Yahuna,316_ordinaryflutepipemadeofpipe,pū́puliki,pū́puliki,,,KochGrünberg2014[819],,,,
Yupua-316_ordinaryflutepipemadeofpipe-2,,Yupua,316_ordinaryflutepipemadeofpipe,tx̯ḗ̠bo,tx̯ḗ̠bo,,,KochGrünberg2014[819],,,,
Yahuna-316_ordinaryflutepipemadeofpipe-2,,Yahuna,316_ordinaryflutepipemadeofpipe,uālá,uālá,,,KochGrünberg2014[819],,,,
Yupua-316_ordinaryflutepipemadeofpipe-3,,Yupua,316_ordinaryflutepipemadeofpipe,yasḗ̠bo,yasḗ̠bo,,,KochGrünberg2014[819],,,,
Desano-317_panpipe-1,,Desano,317_panpipe,tā́lusuba,tā́lusuba,,,KochGrünberg2014[819],,,,
Yupua-317_panpipe-1,,Yupua,317_panpipe,tx̯ḗ̠bo(d)ya,tx̯ḗ̠boya,,,KochGrünberg2014[819],,,,
Yahuna-317_panpipe-1,,Yahuna,317_panpipe,he̠hḗ̠roka,he̠hḗ̠roka,,,KochGrünberg2014[819],,,,
Koretu-317_panpipe-1,,Koretu,317_panpipe,se̠sé̠ri,se̠sé̠ri,,,KochGrünberg2014[819],,,,
Yupua-317_panpipe-2,,Yupua,317_panpipe,(t)sḗ̠bo(d)ya,sḗ̠boya,,,KochGrünberg2014[819],,,,
Yupua-317_panpipe-3,,Yupua,317_panpipe,sḗ̠bo,sḗ̠bo,,,KochGrünberg2014[819],,,,
Yahuna-318_woodenhorn-1,,Yahuna,318_woodenhorn,ūlía,ūlía,,,KochGrünberg2014[819],,,,
Yahuna-319_soundsignalhorn-1,,Yahuna,319_soundsignalhorn,ūlía,ūlía,,,KochGrünberg2014[819],,,,
Desano-320_bigsignaldrum-1,,Desano,320_bigsignaldrum,tóatole,tóatole,,,KochGrünberg2014[819],,,,
Yahuna-320_bigsignaldrum-1,,Yahuna,320_bigsignaldrum,yapu(u)tásie,yaputásie,,,KochGrünberg2014[819],,,,
Desano-321_rounddancesinging-1,,Desano,321_rounddancesinging,bāyála,bāyála,,,KochGrünberg2014[819],,,,
Yahuna-321_rounddancesinging-1,,Yahuna,321_rounddancesinging,bā(d)yá,bāyá,,,KochGrünberg2014[819],,,,
Koretu-321_rounddancesinging-1,,Koretu,321_rounddancesinging,ópaie̥,ópaie̥,,,KochGrünberg2014[819],,,,
Yahuna-322_yuruparydancefestival-1,,Yahuna,322_yuruparydancefestival,ué̠koa malā́bē̠na ,ué̠koa_malā́bē̠na,,,KochGrünberg2014[819],,,,
Yahuna-323_letsdance-1,,Yahuna,323_letsdance,ué̠koa malā́bē̠na ,ué̠koa_malā́bē̠na,,,KochGrünberg2014[819],,,,
Yahuna-324_yuruparywhip-1,,Yahuna,324_yuruparywhip,úaḥoa,úaḥoa,,,KochGrünberg2014[819],,,,
Yahuna-325_smallflutepipe-1,,Yahuna,325_smallflutepipe,óaka,óaka,,,KochGrünberg2014[820],,,,
Yahuna-326_largerflutepipe-1,,Yahuna,326_largerflutepipe,uahu(m)bolituga,uahubolituga,,,KochGrünberg2014[820],,,,
Yahuna-327_bigflutepipe-1,,Yahuna,327_bigflutepipe,kahíoaka,kahíoaka,,,KochGrünberg2014[820],,,,
Yahuna-328_verylargeflutepipe-1,,Yahuna,328_verylargeflutepipe,yátai̯ga,yátai̯ga,,,KochGrünberg2014[820],,,,
Yahuna-329_bag-1,,Yahuna,329_bag,te̠alíue̠koa,te̠alíue̠koa,,,KochGrünberg2014[820],,,,
Yahuna-330_bigbag-1,,Yahuna,330_bigbag,mamiyimí,mamiyimí,,,KochGrünberg2014[820],,,,
Desano-331_fermentedalcoholicdrink-1,,Desano,331_fermentedalcoholicdrink,pé̠(a)ru,pé̠ru,,,KochGrünberg2014[820],,,,
Yupua-331_fermentedalcoholicdrink-1,,Yupua,331_fermentedalcoholicdrink,báapa(d)yau̯alu,báapayau̯alu,,,KochGrünberg2014[820],,,,
Yahuna-331_fermentedalcoholicdrink-1,,Yahuna,331_fermentedalcoholicdrink,hīsínoko,hīsínoko,,,KochGrünberg2014[820],,,,
Koretu-331_fermentedalcoholicdrink-1,,Koretu,331_fermentedalcoholicdrink,kíasiri,kíasiri,,,KochGrünberg2014[820],,,,
Desano-331_fermentedalcoholicdrink-2,,Desano,331_fermentedalcoholicdrink,pē̠yáru,pē̠yáru,,,KochGrünberg2014[820],,,,
Yupua-331_fermentedalcoholicdrink-2,,Yupua,331_fermentedalcoholicdrink,báapa(d)yau̯aru,báapayau̯aru,,,KochGrünberg2014[820],,,,
Desano-331_fermentedalcoholicdrink-3,,Desano,331_fermentedalcoholicdrink,pē̠yálu,pē̠yálu,,,KochGrünberg2014[820],,,,
Desano-332_manicuerasweetboiledmandiocajuice-1,,Desano,332_manicuerasweetboiledmandiocajuice,yoxká,yoxká,,,KochGrünberg2014[820],,,,
Yahuna-332_manicuerasweetboiledmandiocajuice-1,,Yahuna,332_manicuerasweetboiledmandiocajuice,nóḳoa,nóḳoa,,,KochGrünberg2014[820],,,,
Desano-333_cachacarum-1,,Desano,333_cachacarum,tsī́puli,tsī́puli,,,KochGrünberg2014[820],,,,
Desano-334_coca-1,,Desano,334_coca,axpí,axpí,,,KochGrünberg2014[820],,,,
Yupua-334_coca-1,,Yupua,334_coca,gā́(x)pi,gā́pi,,,KochGrünberg2014[820],,,,
Yahuna-334_coca-1,,Yahuna,334_coca,taā́biku,taā́biku,,,KochGrünberg2014[820],,,,
Koretu-334_coca-1,,Koretu,334_coca,tā́ḥire̥,tā́ḥire̥,,,KochGrünberg2014[820],,,,
Desano-334_coca-2,,Desano,334_coca,axbí,axbí,,,KochGrünberg2014[820],,,,
Yupua-334_coca-2,,Yupua,334_coca,gā́pi,gā́pi,,,KochGrünberg2014[820],,,,
Yahuna-335_ashfromambauvaleavesasanadditivetococa-1,,Yahuna,335_ashfromambauvaleavesasanadditivetococa,gaā́pimóa,gaā́pimóa,,,KochGrünberg2014[820],,,,
Desano-336_sphericalpolishedcalabashforcocaonlywornduringfestivities-1,,Desano,336_sphericalpolishedcalabashforcocaonlywornduringfestivities,axpíndi(y)eriru,axpíndieriru,,,KochGrünberg2014[820],,,,
Desano-337_hollowheronbonestothisdevice-1,,Desano,337_hollowheronbonestothisdevice,yaxhigoa,yaxhigoa,,,KochGrünberg2014[820],,,,
Yahuna-338_waxsticksmadefrominambufeathersthataredippedinbeeswaxandthenbenttogether-1,,Yahuna,338_waxsticksmadefrominambufeathersthataredippedinbeeswaxandthenbenttogether,mumiákakoa,mumiákakoa,,,KochGrünberg2014[820],,,,
Desano-339_human-1,,Desano,339_human,e̥me̥(g)é̥,e̥me̥é̥,,,KochGrünberg2014[820],,,,
Yupua-339_human-1,,Yupua,339_human,é̥me̥,é̥me̥,,,KochGrünberg2014[820],,,,
Yahuna-339_human-1,,Yahuna,339_human,imíliha,imíliha,,,KochGrünberg2014[820],,,,
Koretu-339_human-1,,Koretu,339_human,láe̥,láe̥,,,KochGrünberg2014[820],,,,
Desano-340_people-1,,Desano,340_people,maxsá,maxsá,,,KochGrünberg2014[820],,,,
Yupua-340_people-1,,Yupua,340_people,mā́(x)sa,mā́sa,,,KochGrünberg2014[820],,,,
Yahuna-340_people-1,,Yahuna,340_people,poe̠mahá,poe̠mahá,,,KochGrünberg2014[820],,,,
Koretu-340_people-1,,Koretu,340_people,mā́(a)tare̥,mā́tare̥,,,KochGrünberg2014[820],,,,
Yupua-340_people-2,,Yupua,340_people,má(x)(t)sa,mása,,,KochGrünberg2014[820],,,,
Desano-341_man-1,,Desano,341_man,e̥me̥(g)é̥,e̥me̥é̥,,,KochGrünberg2014[820],,,,
Yupua-341_man-1,,Yupua,341_man,é̥me̥,é̥me̥,,,KochGrünberg2014[820],,,,
Yahuna-341_man-1,,Yahuna,341_man,imíliha,imíliha,,,KochGrünberg2014[820],,,,
Koretu-341_man-1,,Koretu,341_man,láe̥,láe̥,,,KochGrünberg2014[820],,,,
Desano-342_husband-1,,Desano,342_husband,yégolope̥,yégolope̥,,,KochGrünberg2014[820],,,,
Yahuna-342_husband-1,,Yahuna,342_husband,yinū́mu,yinū́mu,,,KochGrünberg2014[820],,,,
Desano-342_husband-2,,Desano,342_husband,yégorope̥,yégorope̥,,,KochGrünberg2014[820],,,,
Desano-343_father-1,,Desano,343_father,yée̥pe̥,yée̥pe̥,,,KochGrünberg2014[820],,,,
Yupua-343_father-1,,Yupua,343_father,yé(e̥)pé,yépé,,,KochGrünberg2014[820],,,,
Yahuna-343_father-1,,Yahuna,343_father,yipā́ki,yipā́ki,,,KochGrünberg2014[820],,,,
Koretu-343_father-1,,Koretu,343_father,hā́ke̥,hā́ke̥,,,KochGrünberg2014[820],,,,
Desano-343_father-2,,Desano,343_father,yépe̥,yépe̥,,,KochGrünberg2014[820],,,,
Desano-344_daddy-1,,Desano,344_daddy,aé̥,aé̥,,,KochGrünberg2014[820],,,,
Yupua-344_daddy-1,,Yupua,344_daddy,āí,āí,,,KochGrünberg2014[820],,,,
Yahuna-344_daddy-1,,Yahuna,344_daddy,ābí,ābí,,,KochGrünberg2014[820],,,,
Yupua-344_daddy-2,,Yupua,344_daddy,āé̥,āé̥,,,KochGrünberg2014[820],,,,
Desano-345_mother-1,,Desano,345_mother,yée̥po,yée̥po,,,KochGrünberg2014[820],,,,
Yupua-345_mother-1,,Yupua,345_mother,yé(e̥)pó,yépó,,,KochGrünberg2014[820],,,,
Yahuna-345_mother-1,,Yahuna,345_mother,yipā́ko,yipā́ko,,,KochGrünberg2014[820],,,,
Koretu-345_mother-1,,Koretu,345_mother,hā́ko,hā́ko,,,KochGrünberg2014[820],,,,
Desano-345_mother-2,,Desano,345_mother,yépo,yépo,,,KochGrünberg2014[820],,,,
Desano-346_mummy-1,,Desano,346_mummy,mē̠ó,mē̠ó,,,KochGrünberg2014[820],,,,
Yupua-346_mummy-1,,Yupua,346_mummy,mai,mai,,,KochGrünberg2014[820],,,,
Yahuna-346_mummy-1,,Yahuna,346_mummy,mai,mai,,,KochGrünberg2014[820],,,,
Desano-347_fatherinlaw-1,,Desano,347_fatherinlaw,ne̥má,ne̥má,,,KochGrünberg2014[820],,,,
Koretu-347_fatherinlaw-1,,Koretu,347_fatherinlaw,lē̠kíake̥,lē̠kíake̥,,,KochGrünberg2014[820],,,,
Desano-348_motherinlaw-1,,Desano,348_motherinlaw,uānió,uānió,,,KochGrünberg2014[820],,,,
Koretu-348_motherinlaw-1,,Koretu,348_motherinlaw,lē̠kíako,lē̠kíako,,,KochGrünberg2014[820],,,,
Desano-349_child-1,,Desano,349_child,maxĩ(g)ẽ́ ,maxĩẽ́,,,KochGrünberg2014[820],,,,
Yupua-349_child-1,,Yupua,349_child,siī́ṅgee̥,siī́ṅgee̥,,,KochGrünberg2014[820],,,,
Yahuna-349_child-1,,Yahuna,349_child,mē̠ní,mē̠ní,,,KochGrünberg2014[820],,,,
Koretu-349_child-1,,Koretu,349_child,nī́ya,nī́ya,,,KochGrünberg2014[820],,,,
Yupua-349_child-2,,Yupua,349_child,(t)siī́ṅgee̥,siī́ṅgee̥,,,KochGrünberg2014[820],,,,
Yahuna-349_child-2,,Yahuna,349_child,mē̠'ní,mē̠'ní,,,KochGrünberg2014[820],,,,
Desano-350_infant-1,,Desano,350_infant,díalu,díalu,,,KochGrünberg2014[820],,,,
Desano-351_myson-1,,Desano,351_myson,yémã(g)ẽ ,yémãẽ,,,KochGrünberg2014[820],,,,
Yupua-351_myson-1,,Yupua,351_myson,yee̥mã́(g)e̥,yee̥mã́e̥,,,KochGrünberg2014[820],,,,
Yahuna-351_myson-1,,Yahuna,351_myson,yimā́ki ,yimā́ki,,,KochGrünberg2014[820],,,,
Koretu-351_myson-1,,Koretu,351_myson,nī́ya,nī́ya,,,KochGrünberg2014[820],,,,
Yupua-351_myson-2,,Yupua,351_myson,yée̥mã̄(g)e̥,yée̥mã̄e̥,,,KochGrünberg2014[820],,,,
Koretu-351_myson-2,,Koretu,351_myson,símāke̥,símāke̥,,,KochGrünberg2014[820],,,,
Desano-352_grandson-1,,Desano,352_grandson,yépanami,yépanami,,,KochGrünberg2014[820],,,,
Desano-353_boy-1,,Desano,353_boy,mámala,mámala,,,KochGrünberg2014[820],,,,
Yupua-353_boy-1,,Yupua,353_boy,siī́ṅgee̥,siī́ṅgee̥,,,KochGrünberg2014[820],,,,
Yahuna-353_boy-1,,Yahuna,353_boy,mē̠ní,mē̠ní,,,KochGrünberg2014[820],,,,
Yupua-353_boy-2,,Yupua,353_boy,(t)siī́ṅgee̥,siī́ṅgee̥,,,KochGrünberg2014[820],,,,
Yupua-354_youth-1,,Yupua,354_youth,be̥gé̥masi,be̥gé̥masi,,,KochGrünberg2014[820],,,,
Koretu-354_youth-1,,Koretu,354_youth,mā́nuḥāke̥,mā́nuḥāke̥,,,KochGrünberg2014[820],,,,
Yupua-355_brother-1,,Yupua,355_brother,nihá,nihá,,,KochGrünberg2014[820],,,,
Yahuna-355_brother-1,,Yahuna,355_brother,yimā́'mi,yimā́'mi,,,KochGrünberg2014[820],,,,
Koretu-355_brother-1,,Koretu,355_brother,sínehine̠,sínehine̠,,,KochGrünberg2014[820],,,,
Desano-356_olderbrother-1,,Desano,356_olderbrother,gamú,gamú,,,KochGrünberg2014[820],,,,
Desano-357_youngerbrother-1,,Desano,357_youngerbrother,kamĩ́(g)ã,kamĩ́ã,,,KochGrünberg2014[820],,,,
Desano-358_brotherinlaw-1,,Desano,358_brotherinlaw,yébaxsulina,yébaxsulina,,,KochGrünberg2014[820],,,,
Yahuna-358_brotherinlaw-1,,Yahuna,358_brotherinlaw,yuamahí,yuamahí,,,KochGrünberg2014[820],,,,
Yupua-359_sister-1,,Yupua,359_sister,niháma,niháma,,,KochGrünberg2014[820],,,,
Yahuna-359_sister-1,,Yahuna,359_sister,áo,áo,,,KochGrünberg2014[820],,,,
Koretu-359_sister-1,,Koretu,359_sister,síkoako,síkoako,,,KochGrünberg2014[820],,,,
Desano-360_oldersister-1,,Desano,360_oldersister,dió,dió,,,KochGrünberg2014[820],,,,
Desano-361_youngersister-1,,Desano,361_youngersister,kamĩ́(g)ã,kamĩ́ã,,,KochGrünberg2014[820],,,,
Desano-362_sisterinlaw-1,,Desano,362_sisterinlaw,yépuibo,yépuibo,,,KochGrünberg2014[820],,,,
Desano-363_woman-1,,Desano,363_woman,nomé̠,nomé̠,,,KochGrünberg2014[820],,,,
Yupua-363_woman-1,,Yupua,363_woman,númi,númi,,,KochGrünberg2014[820],,,,
Yahuna-363_woman-1,,Yahuna,363_woman,nomó,nomó,,,KochGrünberg2014[820],,,,
Koretu-363_woman-1,,Koretu,363_woman,lā́(a)ko,lā́ko,,,KochGrünberg2014[820],,,,
Koretu-363_woman-2,,Koretu,363_woman,lā́ko,lā́ko,,,KochGrünberg2014[820],,,,
Desano-364_wife-1,,Desano,364_wife,yémanape̥,yémanape̥,,,KochGrünberg2014[821],,,,
Yahuna-365_hiswife-1,,Yahuna,365_hiswife,kinumu,kinumu,,,KochGrünberg2014[821],,,,
Yupua-366_girl-1,,Yupua,366_girl,mā́be̥ga,mā́be̥ga,,,KochGrünberg2014[821],,,,
Yahuna-366_girl-1,,Yahuna,366_girl,bi(x̯)kinínomo,bikinínomo,,,KochGrünberg2014[821],,,,
Desano-367_daughter-1,,Desano,367_daughter,yémã(g)õ,yémãõ,,,KochGrünberg2014[821],,,,
Yupua-367_daughter-1,,Yupua,367_daughter,yee̥mã́(g)ã,yee̥mã́ã,,,KochGrünberg2014[821],,,,
Yahuna-367_daughter-1,,Yahuna,367_daughter,yimákipako,yimákipako,,,KochGrünberg2014[821],,,,
Koretu-367_daughter-1,,Koretu,367_daughter,símako,símako,,,KochGrünberg2014[821],,,,
Desano-368_granddaughter-1,,Desano,368_granddaughter,yépanameo̯,yépanameo̯,,,KochGrünberg2014[821],,,,
Desano-369_widow-1,,Desano,369_widow,uaxpéweyo,uaxpéweyo,,,KochGrünberg2014[821],,,,
Desano-370_uncle-1,,Desano,370_uncle,uai,uai,,,KochGrünberg2014[821],,,,
Yupua-370_uncle-1,,Yupua,370_uncle,me̥āmé̥,me̥āmé̥,,,KochGrünberg2014[821],,,,
Yahuna-370_uncle-1,,Yahuna,370_uncle,aá,aá,,,KochGrünberg2014[821],,,,
Koretu-370_uncle-1,,Koretu,370_uncle,aké̥lame̥,aké̥lame̥,,,KochGrünberg2014[821],,,,
Desano-371_aunt-1,,Desano,371_aunt,be̥ámo,be̥ámo,,,KochGrünberg2014[821],,,,
Yahuna-371_aunt-1,,Yahuna,371_aunt,kā́ko,kā́ko,,,KochGrünberg2014[821],,,,
Koretu-371_aunt-1,,Koretu,371_aunt,pā́ko,pā́ko,,,KochGrünberg2014[821],,,,
Desano-372_cousinmale-1,,Desano,372_cousinmale,mé̠oke,mé̠oke,,,KochGrünberg2014[821],,,,
Desano-373_cousinfemale-1,,Desano,373_cousinfemale,mé̠oko,mé̠oko,,,KochGrünberg2014[821],,,,
Desano-374_oldman-1,,Desano,374_oldman,bē̥gé̥,bē̥gé̥,,,KochGrünberg2014[821],,,,
Yupua-374_oldman-1,,Yupua,374_oldman,bé̥ge̥,bé̥ge̥,,,KochGrünberg2014[821],,,,
Koretu-374_oldman-1,,Koretu,374_oldman,bé̥ike̥,bé̥ike̥,,,KochGrünberg2014[821],,,,
Desano-375_oldwoman-1,,Desano,375_oldwoman,bē̥ló,bē̥ló,,,KochGrünberg2014[821],,,,
Yupua-375_oldwoman-1,,Yupua,375_oldwoman,bé̥ga,bé̥ga,,,KochGrünberg2014[821],,,,
Koretu-375_oldwoman-1,,Koretu,375_oldwoman,bé̥iko,bé̥iko,,,KochGrünberg2014[821],,,,
Desano-376_grandfather-1,,Desano,376_grandfather,yēyex̯ké̥pe̥xkero,yēyex̯ké̥pe̥xkero,,,KochGrünberg2014[821],,,,
Yupua-376_grandfather-1,,Yupua,376_grandfather,guú,guú,,,KochGrünberg2014[821],,,,
Yahuna-376_grandfather-1,,Yahuna,376_grandfather,pā́kie̠ki,pā́kie̠ki,,,KochGrünberg2014[821],,,,
Koretu-376_grandfather-1,,Koretu,376_grandfather,sī́ke̥,sī́ke̥,,,KochGrünberg2014[821],,,,
