ID	CONCEPT	CONCEPT_IN_SOURCE	DATASET	DOCULECT	GLOTTOCODE	VALUE	FORM	TOKENS	LID	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGIDS
1781	no	no	kochtukanoan	K-Desano	desa1247	mālianáa	mālianáa	m a a ɺ i a n a a	kochtukanoan-Desano-721_no-3	4 7 7 5 7 7 4 7 7	AXYBYYBYZ	MAARIANAA	4	4.M.C 4.A.V 4.A.V 4.R.C 4.I.V 4.A.V 4.N.C 4.A.V 4.A.V	2.0 1.5 1.3 1.75 1.3 1.3 1.75 1.3 0.8	maaɺianaa	0	1538
2293	no	no	kochtukanoan	K-Yupua	jupu1235	iamaí	iamaí	j a m a i	kochtukanoan-Yupua-721_no-1	6 7 4 7 7	AXBYZ	JAMAI	7	7.J.C 7.A.V 7.M.C 7.A.V 7.I.V	2.0 1.5 1.75 1.3 0.8	jamai	0	1541
3044	no	no	kochtukanoan	K-Yahuna	yahu1241	he̠noó hé̠no	he̠noó_hé̠no	h ɛ n ɔ ɔ + h ɛ n ɔ	kochtukanoan-Yahuna-721_no-1	3 7 4 7 7 9 3 7 4 7	AXBYZ_AXBZ	HENUU_HENU	6	6.H.C 6.E.V 6.N.C 6.U.V 6.U.V 6._._ 6.H.C 6.E.V 6.N.C 6.U.V	2.0 1.5 1.75 1.3 0.8 0.0 2.0 1.5 1.75 0.8	hɛnɔɔ+hɛnɔ	0	1540
3442	no	no	kochtukanoan	K-Koretu	cure1236	nī́re̥	nī́re̥	n i i ɾ ɨ	kochtukanoan-Koretu-721_no-1	4 7 7 5 7	AXYBZ	NIIRI	5	5.N.C 5.I.V 5.I.V 5.R.C 5.I.V	2.0 1.5 1.3 1.75 0.8	niiɾɨ	0	1538
1551	nocturnal curassow	nocturnal curassow	kochtukanoan	K-Desano	desa1247	e̠hḗ̠be̥ge̥	e̠hḗ̠be̥ge̥	ɛ h ɛ ɛ b ɨ g ɨ	kochtukanoan-Desano-449_nocturnalcurassow-1	7 3 7 7 1 7 1 7	XBYYBYBZ	EHEEPIKI	4	4.E.V 4.H.C 4.E.V 4.E.V 4.P.C 4.I.V 4.K.C 4.I.V	1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	ɛhɛɛbɨgɨ	0	1542
2126	nocturnal curassow	nocturnal curassow	kochtukanoan	K-Yupua	jupu1235	me̥siī́ṅge̥	me̥siī́ṅge̥	m ɨ s i i i ŋ g ɨ	kochtukanoan-Yupua-449_nocturnalcurassow-1	4 7 3 7 7 7 4 1 7	AXBYYYMBZ	MISIIINKI	7	7.M.C 7.I.V 7.S.C 7.I.V 7.I.V 7.I.V 7.N.c 7.K.C 7.I.V	2.0 1.5 1.75 1.3 1.3 1.3 1.1 1.75 0.8	mɨsiiiŋgɨ	0	1545
2803	nocturnal curassow	nocturnal curassow	kochtukanoan	K-Yahuna	yahu1241	lukía	lukía	ɺ u k i a	kochtukanoan-Yahuna-449_nocturnalcurassow-1	5 7 1 7 7	AXBYZ	RYKIA	6	6.R.C 6.Y.V 6.K.C 6.I.V 6.A.V	2.0 1.5 1.75 1.3 0.8	ɺukia	0	1544
3298	nocturnal curassow	nocturnal curassow	kochtukanoan	K-Koretu	cure1236	hā́sikia̠li	hā́sikia̠li	h a a s i k i ɑ ɺ i	kochtukanoan-Koretu-449_nocturnalcurassow-1	3 7 7 3 7 1 7 7 5 7	AXYBYBYYBZ	HAASIKIARI	5	5.H.C 5.A.V 5.A.V 5.S.C 5.I.V 5.K.C 5.I.V 5.A.V 5.R.C 5.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.3 1.75 0.8	haasikiɑɺi	0	1542
1313	noon	noon	kochtukanoan	K-Desano	desa1247	góe̠ripoe̠	góe̠ripoe̠	g ɔ ɛ ɾ i p ɔ ɛ	kochtukanoan-Desano-130_noon-1	1 7 7 5 7 1 7 7	AXYBYBYZ	KUERIPUE	4	4.K.C 4.U.V 4.E.V 4.R.C 4.I.V 4.P.C 4.U.V 4.E.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	gɔɛɾipɔɛ	0	1546
1961	noon	noon	kochtukanoan	K-Yupua	jupu1235	áue̠pé̥lage̠	áue̠pé̥lage̠	a w ɛ p ɨ ɺ a g ɛ	kochtukanoan-Yupua-130_noon-1	7 6 7 1 7 5 7 1 7	XBYBYBYBZ	AWEPIRAKE	7	7.A.V 7.W.C 7.E.V 7.P.C 7.I.V 7.R.C 7.A.V 7.K.C 7.E.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	awɛpɨɺagɛ	0	1548
2510	noon	noon	kochtukanoan	K-Yahuna	yahu1241	ayaté̠uahirikádyu	ayaté̠uahirikádyu	a j a t ɛ w a h i ɾ i k a dʒ u	kochtukanoan-Yahuna-130_noon-1	7 6 7 1 7 6 7 3 7 5 7 1 7 1 7	XBYBYBYBYBYBYBZ	AJATEWAHIRIKATY	6	6.A.V 6.J.C 6.A.V 6.T.C 6.E.V 6.W.C 6.A.V 6.H.C 6.I.V 6.R.C 6.I.V 6.K.C 6.A.V 6.T.C 6.Y.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	ajatɛwahiɾikadʒu	0	1548
2511	noon	noon	kochtukanoan	K-Yahuna	yahu1241	uahirikádyu	uahirikádyu	w a h i ɾ i k a dʒ u	kochtukanoan-Yahuna-130_noon-2	6 7 3 7 5 7 1 7 1 7	AXBYBYBYBZ	WAHIRIKATY	6	6.W.C 6.A.V 6.H.C 6.I.V 6.R.C 6.I.V 6.K.C 6.A.V 6.T.C 6.Y.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	wahiɾikadʒu	0	1548
3169	noon	noon	kochtukanoan	K-Koretu	cure1236	aianámati	aianámati	a j a n a m a t i	kochtukanoan-Koretu-130_noon-1	7 6 7 4 7 4 7 1 7	XBYBYBYBZ	AJANAMATI	5	5.A.V 5.J.C 5.A.V 5.N.C 5.A.V 5.M.C 5.A.V 5.T.C 5.I.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	ajanamati	0	1547
7	nose	nose	hubercolumbian	H-Desano	desa1247	ĩ́gĩrũ	ĩ́gĩrũ	ĩ g ĩ r ũ	hubercolumbian-Desano-5_nose-1	7 1 7 5 7	XBYBZ	IKIRY	1	1.I.V 1.K.C 1.I.V 1.R.C 1.Y.V	1.5 1.75 1.3 1.75 0.8	ĩgĩrũ	0	1549
407	nose	nose	hubercolumbian	H-Siriano	siri1274	ĩĩgĩʔrṹ	ĩĩgĩʔrṹ	ĩ ĩ g ĩ ʔ r ũ	hubercolumbian-Siriano-5_nose-1	7 7 1 7 1 5 7	XYBYBCZ	IIKIHRY	2	2.I.V 2.I.V 2.K.C 2.I.V 2.H.C 2.R.C 2.Y.V	1.5 1.3 1.75 1.3 1.75 1.5 0.8	ĩĩgĩʔrũ	0	1549
792	nose	nose	hubercolumbian	H-Tanimuca	tani1257	õbẽã	õbẽã	õ b ẽ ã	hubercolumbian-Tanimuca-5_nose-1	7 1 7 7	XBYZ	UPEA	3	3.U.V 3.P.C 3.E.V 3.A.V	1.5 1.75 1.3 0.8	õbẽã	0	1551
1189	nose	nose	kochtukanoan	K-Desano	desa1247	ī́ṅinu	ī́ṅinu	i i ŋ i n u	kochtukanoan-Desano-5_nose-1	7 7 4 7 4 7	XYBYBZ	IININY	4	4.I.V 4.I.V 4.N.C 4.I.V 4.N.C 4.Y.V	1.5 1.3 1.75 1.3 1.75 0.8	iiŋinu	0	1552
1871	nose	nose	kochtukanoan	K-Yupua	jupu1235	ḗge̥le	ḗge̥le	e e g ɨ ɺ e	kochtukanoan-Yupua-5_nose-1	7 7 1 7 5 7	XYBYBZ	EEKIRE	7	7.E.V 7.E.V 7.K.C 7.I.V 7.R.C 7.E.V	1.5 1.3 1.75 1.3 1.75 0.8	eegɨɺe	0	1549
2366	nose	nose	kochtukanoan	K-Yahuna	yahu1241	ṓme̠	ṓme̠	ɔ ɔ m ɛ	kochtukanoan-Yahuna-5_nose-1	7 7 4 7	XYBZ	UUME	6	6.U.V 6.U.V 6.M.C 6.E.V	1.5 1.3 1.75 0.8	ɔɔmɛ	0	1554
3103	nose	nose	kochtukanoan	K-Koretu	cure1236	sikomé̠o	sikomé̠o	s i k ɔ m ɛ ɔ	kochtukanoan-Koretu-5_nose-1	3 7 1 7 4 7 7	AXBYBYZ	SIKUMEU	5	5.S.C 5.I.V 5.K.C 5.U.V 5.M.C 5.E.V 5.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	sikɔmɛɔ	0	1553
1190	nostril	nostril	kochtukanoan	K-Desano	desa1247	íṅigobe̠ri	íṅigobe̠ri	i ŋ i g ɔ b ɛ ɾ i	kochtukanoan-Desano-6_nostril-1	7 4 7 1 7 1 7 5 7	XBYBYBYBZ	INIKUPERI	4	4.I.V 4.N.C 4.I.V 4.K.C 4.U.V 4.P.C 4.E.V 4.R.C 4.I.V	1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	iŋigɔbɛɾi	0	1555
2367	nostril	nostril	kochtukanoan	K-Yahuna	yahu1241	ṓme̠kope̠a	ṓme̠kope̠a	ɔ ɔ m ɛ k ɔ p ɛ a	kochtukanoan-Yahuna-6_nostril-1	7 7 4 7 1 7 1 7 7	XYBYBYBYZ	UUMEKUPEA	6	6.U.V 6.U.V 6.M.C 6.E.V 6.K.C 6.U.V 6.P.C 6.E.V 6.A.V	1.5 1.3 1.75 1.3 1.75 1.3 1.75 1.3 0.8	ɔɔmɛkɔpɛa	0	1555
269	not	not	hubercolumbian	H-Desano	desa1247	bã́rã	bã́rã	b ã r ã	hubercolumbian-Desano-260_not-1	1 7 5 7	AXBZ	PARA	1	1.P.C 1.A.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	bãrã	0	1556
270	not	not	hubercolumbian	H-Desano	desa1247	bãrĩa	bãrĩa	b ã r ĩ a	hubercolumbian-Desano-260_not-2	1 7 5 7 7	AXBYZ	PARIA	1	1.P.C 1.A.V 1.R.C 1.I.V 1.A.V	2.0 1.5 1.75 1.3 0.8	bãrĩa	0	1556
662	not	not	hubercolumbian	H-Siriano	siri1274	bãrĩ́	bãrĩ́	b ã r ĩ	hubercolumbian-Siriano-260_not-1	1 7 5 7	AXBZ	PARI	2	2.P.C 2.A.V 2.R.C 2.I.V	2.0 1.5 1.75 0.8	bãrĩ	1	1556
1048	not	not	hubercolumbian	H-Tanimuca	tani1257	bã	bã	b ã	hubercolumbian-Tanimuca-260_not-1	1 7	AX	PA	3	3.P.C 3.A.V	2.0 1.5	bã	0	1556
1759	now	now	kochtukanoan	K-Desano	desa1247	dopakēyã́(g)ã	dopakēyã́ã	d ɔ p a k e e j ã ã	kochtukanoan-Desano-704_now-1	1 7 1 7 1 7 7 6 7 7	AXBYBYYBYZ	TUPAKEEJAA	4	4.T.C 4.U.V 4.P.C 4.A.V 4.K.C 4.E.V 4.E.V 4.J.C 4.A.V 4.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.3 1.75 1.3 0.8	dɔpakeejãã	0	1557
1505	oayapisá monkey	oayapisá monkey	kochtukanoan	K-Desano	desa1247	uau	uau	w a u	kochtukanoan-Desano-402_oayapisamonkey-1	6 7 7	AXZ	WAY	4	4.W.C 4.A.V 4.Y.V	2.0 1.5 0.8	wau	0	1558
2764	oayapisá monkey	oayapisá monkey	kochtukanoan	K-Yahuna	yahu1241	uaúa	uaúa	w a u a	kochtukanoan-Yahuna-402_oayapisamonkey-1	6 7 7 7	AXYZ	WAYA	6	6.W.C 6.A.V 6.Y.V 6.A.V	2.0 1.5 1.3 0.8	waua	0	1558
49	old	old man	hubercolumbian	H-Desano	desa1247	bi̵gí̵	bi̵gí̵	b ɨ g ɨ	hubercolumbian-Desano-347_oldman-1	1 7 1 7	AXBZ	PIKI	1	1.P.C 1.I.V 1.K.C 1.I.V	2.0 1.5 1.75 0.8	bɨgɨ	0	1559
450	old	old man	hubercolumbian	H-Siriano	siri1274	bi̵gí̵ro	bi̵gí̵ro	b ɨ g ɨ r o	hubercolumbian-Siriano-347_oldman-1	1 7 1 7 5 7	AXBYBZ	PIKIRU	2	2.P.C 2.I.V 2.K.C 2.I.V 2.R.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	bɨgɨro	0	1559
836	old	old man	hubercolumbian	H-Tanimuca	tani1257	pakiaki	pakiaki	p a k i a k i	hubercolumbian-Tanimuca-347_oldman-1	1 7 1 7 7 1 7	AXBYYBZ	PAKIAKI	3	3.P.C 3.A.V 3.K.C 3.I.V 3.A.V 3.K.C 3.I.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	pakiaki	0	1559
366	old man	old	hubercolumbian	H-Desano	desa1247	bi̵gí̵	bi̵gí̵	b ɨ g ɨ	hubercolumbian-Desano-47_old-1	1 7 1 7	AXBZ	PIKI	1	1.P.C 1.I.V 1.K.C 1.I.V	2.0 1.5 1.75 0.8	bɨgɨ	1	1560
367	old man	old	hubercolumbian	H-Desano	desa1247	bĩ̵rã́	bĩ̵rã́	b ɨ̃ r ã	hubercolumbian-Desano-47_old-2	1 7 5 7	AXBZ	PIRA	1	1.P.C 1.I.V 1.R.C 1.A.V	2.0 1.5 1.75 0.8	bɨ̃rã	0	1560
757	old man	old	hubercolumbian	H-Siriano	siri1274	bi̵	bi̵	b ɨ	hubercolumbian-Siriano-47_old-1	1 7	AX	PI	2	2.P.C 2.I.V	2.0 1.5	bɨ	0	1560
1146	old man	old	hubercolumbian	H-Tanimuca	tani1257	bikihaka	bikihaka	b i k i h a k a	hubercolumbian-Tanimuca-47_old-1	1 7 1 7 3 7 1 7	AXBYBYBZ	PIKIHAKA	3	3.P.C 3.I.V 3.K.C 3.I.V 3.H.C 3.A.V 3.K.C 3.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	bikihaka	0	1560
1478	old man	old man	kochtukanoan	K-Desano	desa1247	bē̥gé̥	bē̥gé̥	b ɨ ɨ g ɨ	kochtukanoan-Desano-374_oldman-1	1 7 7 1 7	AXYBZ	PIIKI	4	4.P.C 4.I.V 4.I.V 4.K.C 4.I.V	2.0 1.5 1.3 1.75 0.8	bɨɨgɨ	0	1560
2065	old man	old man	kochtukanoan	K-Yupua	jupu1235	bé̥ge̥	bé̥ge̥	b ɨ g ɨ	kochtukanoan-Yupua-374_oldman-1	1 7 1 7	AXBZ	PIKI	7	7.P.C 7.I.V 7.K.C 7.I.V	2.0 1.5 1.75 0.8	bɨgɨ	0	1560
3246	old man	old man	kochtukanoan	K-Koretu	cure1236	bé̥ike̥	bé̥ike̥	b ɨ i k ɨ	kochtukanoan-Koretu-374_oldman-1	1 7 7 1 7	AXYBZ	PIIKI	5	5.P.C 5.I.V 5.I.V 5.K.C 5.I.V	2.0 1.5 1.3 1.75 0.8	bɨikɨ	0	1560
252	old woman	old woman	hubercolumbian	H-Desano	desa1247	bi̵ró	bi̵ró	b ɨ r o	hubercolumbian-Desano-246_oldwoman-1	1 7 5 7	AXBZ	PIRU	1	1.P.C 1.I.V 1.R.C 1.U.V	2.0 1.5 1.75 0.8	bɨro	0	1561
648	old woman	old woman	hubercolumbian	H-Siriano	siri1274	bí̵ró	bí̵ró	b ɨ r o	hubercolumbian-Siriano-246_oldwoman-1	1 7 5 7	AXBZ	PIRU	2	2.P.C 2.I.V 2.R.C 2.U.V	2.0 1.5 1.75 0.8	bɨro	0	1561
1036	old woman	old woman	hubercolumbian	H-Tanimuca	tani1257	pakiako	pakiako	p a k i a k o	hubercolumbian-Tanimuca-246_oldwoman-1	1 7 1 7 7 1 7	AXBYYBZ	PAKIAKU	3	3.P.C 3.A.V 3.K.C 3.I.V 3.A.V 3.K.C 3.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	pakiako	0	1563
1479	old woman	old woman	kochtukanoan	K-Desano	desa1247	bē̥ló	bē̥ló	b ɨ ɨ ɺ ɔ	kochtukanoan-Desano-375_oldwoman-1	1 7 7 5 7	AXYBZ	PIIRU	4	4.P.C 4.I.V 4.I.V 4.R.C 4.U.V	2.0 1.5 1.3 1.75 0.8	bɨɨɺɔ	0	1561
2066	old woman	old woman	kochtukanoan	K-Yupua	jupu1235	bé̥ga	bé̥ga	b ɨ g a	kochtukanoan-Yupua-375_oldwoman-1	1 7 1 7	AXBZ	PIKA	7	7.P.C 7.I.V 7.K.C 7.A.V	2.0 1.5 1.75 0.8	bɨga	0	1563
3247	old woman	old woman	kochtukanoan	K-Koretu	cure1236	bé̥iko	bé̥iko	b ɨ i k ɔ	kochtukanoan-Koretu-375_oldwoman-1	1 7 7 1 7	AXYBZ	PIIKU	5	5.P.C 5.I.V 5.I.V 5.K.C 5.U.V	2.0 1.5 1.3 1.75 0.8	bɨikɔ	0	1563
1463	older brother	older brother	kochtukanoan	K-Desano	desa1247	gamú	gamú	g a m u	kochtukanoan-Desano-356_olderbrother-1	1 7 4 7	AXBZ	KAMY	4	4.K.C 4.A.V 4.M.C 4.Y.V	2.0 1.5 1.75 0.8	gamu	0	1564
1466	older sister	older sister	kochtukanoan	K-Desano	desa1247	dió	dió	d i ɔ	kochtukanoan-Desano-360_oldersister-1	1 7 7	AXZ	TIU	4	4.T.C 4.I.V 4.U.V	2.0 1.5 0.8	diɔ	0	1565
1775	on the tree	on the tree	kochtukanoan	K-Desano	desa1247	yuxké̥ue̯x̯ka	yuxké̥ue̯x̯ka	j u h k ɨ w e h k a	kochtukanoan-Desano-717_onthetree-1	6 7 3 1 7 6 7 3 1 7	AXMBYBYMBZ	JYHKIWEHKA	4	4.J.C 4.Y.V 4.H.c 4.K.C 4.I.V 4.W.C 4.E.V 4.H.c 4.K.C 4.A.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.1 1.75 0.8	juhkɨwehka	0	1566
193	one	one	hubercolumbian	H-Desano	desa1247	juhu	juhu	j u h u	hubercolumbian-Desano-181_one-1	6 7 3 7	AXBZ	JYHY	1	1.J.C 1.Y.V 1.H.C 1.Y.V	2.0 1.5 1.75 0.8	juhu	0	1567
589	one	one	hubercolumbian	H-Siriano	siri1274	su	su	s u	hubercolumbian-Siriano-181_one-1	3 7	AX	SY	2	2.S.C 2.Y.V	2.0 1.5	su	0	1568
975	one	one	hubercolumbian	H-Tanimuca	tani1257	ĩrã	ĩrã	ĩ r ã	hubercolumbian-Tanimuca-181_one-1	7 5 7	XBZ	IRA	3	3.I.V 3.R.C 3.A.V	1.5 1.75 0.8	ĩrã	0	1569
1512	opossum	opossum	kochtukanoan	K-Desano	desa1247	hoá	hoá	h ɔ a	kochtukanoan-Desano-409_opossum-1	3 7 7	AXZ	HUA	4	4.H.C 4.U.V 4.A.V	2.0 1.5 0.8	hɔa	0	1570
1432	ordinary flute made of pipe	ordinary flute made of pipe	kochtukanoan	K-Desano	desa1247	tā́lusulu	tā́lusulu	t a a ɺ u s u ɺ u	kochtukanoan-Desano-316_ordinaryflutemadeofpipe-1	1 7 7 5 7 3 7 5 7	AXYBYBYBZ	TAARYSYRY	4	4.T.C 4.A.V 4.A.V 4.R.C 4.Y.V 4.S.C 4.Y.V 4.R.C 4.Y.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	taaɺusuɺu	0	1571
2033	ordinary flute made of pipe	ordinary flute made of pipe	kochtukanoan	K-Yupua	jupu1235	tx̯ḗ̠bola	tx̯ḗ̠bola	tʃ ɛ ɛ b ɔ ɺ a	kochtukanoan-Yupua-316_ordinaryflutemadeofpipe-1	1 7 7 1 7 5 7	AXYBYBZ	TEEPURA	7	7.T.C 7.E.V 7.E.V 7.P.C 7.U.V 7.R.C 7.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	tʃɛɛbɔɺa	0	1573
2034	ordinary flute made of pipe	ordinary flute made of pipe	kochtukanoan	K-Yupua	jupu1235	tx̯ḗ̠bo	tx̯ḗ̠bo	tʃ ɛ ɛ b ɔ	kochtukanoan-Yupua-316_ordinaryflutemadeofpipe-2	1 7 7 1 7	AXYBZ	TEEPU	7	7.T.C 7.E.V 7.E.V 7.P.C 7.U.V	2.0 1.5 1.3 1.75 0.8	tʃɛɛbɔ	0	1573
2035	ordinary flute made of pipe	ordinary flute made of pipe	kochtukanoan	K-Yupua	jupu1235	yasḗ̠bo	yasḗ̠bo	j a s ɛ ɛ b ɔ	kochtukanoan-Yupua-316_ordinaryflutemadeofpipe-3	6 7 3 7 7 1 7	AXBYYBZ	JASEEPU	7	7.J.C 7.A.V 7.S.C 7.E.V 7.E.V 7.P.C 7.U.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	jasɛɛbɔ	0	1573
2696	ordinary flute made of pipe	ordinary flute made of pipe	kochtukanoan	K-Yahuna	yahu1241	pū́puliki	pū́puliki	p u u p u ɺ i k i	kochtukanoan-Yahuna-316_ordinaryflutemadeofpipe-1	1 7 7 1 7 5 7 1 7	AXYBYBYBZ	PYYPYRIKI	6	6.P.C 6.Y.V 6.Y.V 6.P.C 6.Y.V 6.R.C 6.I.V 6.K.C 6.I.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 1.75 0.8	puupuɺiki	0	1572
2697	ordinary flute made of pipe	ordinary flute made of pipe	kochtukanoan	K-Yahuna	yahu1241	uālá	uālá	w a a ɺ a	kochtukanoan-Yahuna-316_ordinaryflutemadeofpipe-2	6 7 7 5 7	AXYBZ	WAARA	6	6.W.C 6.A.V 6.A.V 6.R.C 6.A.V	2.0 1.5 1.3 1.75 0.8	waaɺa	1	1574
1561	oropendola	oropendola	kochtukanoan	K-Desano	desa1247	umú	umú	u m u	kochtukanoan-Desano-458_oropendola-1	7 4 7	XBZ	YMY	4	4.Y.V 4.M.C 4.Y.V	1.5 1.75 0.8	umu	0	1575
2136	oropendola	oropendola	kochtukanoan	K-Yupua	jupu1235	ómu	ómu	ɔ m u	kochtukanoan-Yupua-458_oropendola-1	7 4 7	XBZ	UMY	7	7.U.V 7.M.C 7.Y.V	1.5 1.75 0.8	ɔmu	0	1575
2811	oropendola	oropendola	kochtukanoan	K-Yahuna	yahu1241	ū́mua	ū́mua	u u m u a	kochtukanoan-Yahuna-458_oropendola-1	7 7 4 7 7	XYBYZ	YYMYA	6	6.Y.V 6.Y.V 6.M.C 6.Y.V 6.A.V	1.5 1.3 1.75 1.3 0.8	uumua	0	1575
3306	oropendola	oropendola	kochtukanoan	K-Koretu	cure1236	hū́mu	hū́mu	h u u m u	kochtukanoan-Koretu-458_oropendola-1	3 7 7 4 7	AXYBZ	HYYMY	5	5.H.C 5.Y.V 5.Y.V 5.M.C 5.Y.V	2.0 1.5 1.3 1.75 0.8	huumu	0	1575
327	other	other	hubercolumbian	H-Desano	desa1247	gahigi̵	gahigi̵	g a h i g ɨ	hubercolumbian-Desano-307_other-1	1 7 3 7 1 7	AXBYBZ	KAHIKI	1	1.K.C 1.A.V 1.H.C 1.I.V 1.K.C 1.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gahigɨ	0	1578
328	other	other	hubercolumbian	H-Desano	desa1247	gahigó	gahigó	g a h i g o	hubercolumbian-Desano-307_other-2	1 7 3 7 1 7	AXBYBZ	KAHIKU	1	1.K.C 1.A.V 1.H.C 1.I.V 1.K.C 1.U.V	2.0 1.5 1.75 1.3 1.75 0.8	gahigo	0	1578
713	other	other	hubercolumbian	H-Siriano	siri1274	gahígí̵	gahígí̵	g a h i g ɨ	hubercolumbian-Siriano-307_other-1	1 7 3 7 1 7	AXBYBZ	KAHIKI	2	2.K.C 2.A.V 2.H.C 2.I.V 2.K.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	gahigɨ	0	1578
714	other	other	hubercolumbian	H-Siriano	siri1274	gahégó	gahégó	g a h e g o	hubercolumbian-Siriano-307_other-2	1 7 3 7 1 7	AXBYBZ	KAHEKU	2	2.K.C 2.A.V 2.H.C 2.E.V 2.K.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	gahego	0	1578
1102	other	other	hubercolumbian	H-Tanimuca	tani1257	aʔpika	aʔpika	a ʔ p i k a	hubercolumbian-Tanimuca-307_other-1	7 1 1 7 1 7	XMBYBZ	AHPIKA	3	3.A.V 3.H.c 3.P.C 3.I.V 3.K.C 3.A.V	1.5 1.1 1.75 1.3 1.75 0.8	aʔpika	0	1578
1103	other	other	hubercolumbian	H-Tanimuca	tani1257	aʔpeko	aʔpeko	a ʔ p e k o	hubercolumbian-Tanimuca-307_other-2	7 1 1 7 1 7	XMBYBZ	AHPEKU	3	3.A.V 3.H.c 3.P.C 3.E.V 3.K.C 3.U.V	1.5 1.1 1.75 1.3 1.75 0.8	aʔpeko	0	1578
2991	other (another)	other (another)	kochtukanoan	K-Yahuna	yahu1241	āpiká	āpiká	a a p i k a	kochtukanoan-Yahuna-655_otheranother-1	7 7 1 7 1 7	XYBYBZ	AAPIKA	6	6.A.V 6.A.V 6.P.C 6.I.V 6.K.C 6.A.V	1.5 1.3 1.75 1.3 1.75 0.8	aapika	1	1579
3393	other (another)	other (another)	kochtukanoan	K-Koretu	cure1236	aháke̥	aháke̥	a h a k ɨ	kochtukanoan-Koretu-655_otheranother-1	7 3 7 1 7	XBYBZ	AHAKI	5	5.A.V 5.H.C 5.A.V 5.K.C 5.I.V	1.5 1.75 1.3 1.75 0.8	ahakɨ	1	1579
1709	others	others	kochtukanoan	K-Desano	desa1247	gaxī́na	gaxī́na	g a h i i n a	kochtukanoan-Desano-659_others-1	1 7 3 7 7 4 7	AXBYYBZ	KAHIINA	4	4.K.C 4.A.V 4.H.C 4.I.V 4.I.V 4.N.C 4.A.V	2.0 1.5 1.75 1.3 1.3 1.75 0.8	gahiina	0	1580
2239	others	others	kochtukanoan	K-Yupua	jupu1235	gaéi	gaéi	g a e i	kochtukanoan-Yupua-659_others-1	1 7 7 7	AXYZ	KAEI	7	7.K.C 7.A.V 7.E.V 7.I.V	2.0 1.5 1.3 0.8	gaei	0	1580
113	otter	otter	hubercolumbian	H-Desano	desa1247	diájõrã	diájõrã	d i a j õ r ã	hubercolumbian-Desano-104_otter-1	1 7 7 6 7 5 7	AXYBYBZ	TIAJURA	1	1.T.C 1.I.V 1.A.V 1.J.C 1.U.V 1.R.C 1.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	diajõrã	0	1581
114	otter	otter	hubercolumbian	H-Desano	desa1247	diátĩbĩ	diátĩbĩ	d i a t ĩ b ĩ	hubercolumbian-Desano-104_otter-2	1 7 7 1 7 1 7	AXYBYBZ	TIATIPI	1	1.T.C 1.I.V 1.A.V 1.T.C 1.I.V 1.P.C 1.I.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	diatĩbĩ	0	1588
512	otter	otter	hubercolumbian	H-Siriano	siri1274	diájã́rã	diájã́rã	d i a j ã r ã	hubercolumbian-Siriano-104_otter-1	1 7 7 6 7 5 7	AXYBYBZ	TIAJARA	2	2.T.C 2.I.V 2.A.V 2.J.C 2.A.V 2.R.C 2.A.V	2.0 1.5 1.3 1.75 1.3 1.75 0.8	diajãrã	0	1581
895	otter	otter	hubercolumbian	H-Tanimuca	tani1257	riajaʔua	riajaʔua	r i a j a ʔ u a	hubercolumbian-Tanimuca-104_otter-1	5 7 7 6 7 1 7 7	AXYBYBYZ	RIAJAHYA	3	3.R.C 3.I.V 3.A.V 3.J.C 3.A.V 3.H.C 3.Y.V 3.A.V	2.0 1.5 1.3 1.75 1.3 1.75 1.3 0.8	riajaʔua	0	1581
